mean,var,entropy,lumpiness,stability,flat_spots,hurst,std1st_der,crossing_points,binarize_mean,unitroot_kpss,heterogeneity,histogram_mode,linearity,trend_strength,seasonality_strength,spikiness,peak,trough,level_shift_idx,level_shift_size,y_acf1,y_acf5,diff1y_acf1,diff1y_acf5,diff2y_acf1,diff2y_acf5,y_pacf5,diff1y_pacf5,diff2y_pacf5,seas_acf1,seas_pacf1,firstmin_ac,firstzero_ac,holt_alpha,is_STF
1.0384771860620683,0.13655313402860972,0.7161999320636759,0.038098369058370794,0.04882423983024761,2,0.13473575375846522,0.1559423380836867,59,0.42933333333333334,0.4407369504403948,256.5552324283664,0.6491861363392127,0.0008316678084163253,0.8194656820727734,0.40401146631219487,3.06350591986082e-08,0,2,167,0.1477385717180839,0.8639652341031673,1.478167734509195,0.3057418849842503,0.19243946865433362,-0.2430667036701434,0.0976616414298932,0.9168546591852876,0.16301550963919767,0.2575846631989865,0.08480844674056236,-0.06962431064891395,9,9,0.9999999850988388,0
0.9923349965252196,0.038352054671292886,0.8746498738276237,0.003639106612462493,0.00218332515929623,1,0.008592793462037106,0.1259263893989413,95,0.472,0.056321612428408475,57.537039875531114,0.9717798277210914,0.000249968193062387,0.4397610672098038,0.3103254970163186,5.333921325653784e-08,4,0,167,0.1019568473174901,0.5164823670494028,0.32812334541595495,-0.14574130964126444,0.06069630236706113,-0.503834830163885,0.2579923375137568,0.29727399058964954,0.11705357021498201,0.5840159195654387,-0.12738011657338957,-0.020516732678824968,6,3,0.7445786102335535,0
1.0356090693423092,0.0770797221626235,0.8521998610374247,0.00738220602549926,0.0033606823409861905,1,-0.010615722637063727,0.1748755840722105,79,0.416,0.027419644468874127,68.34334849363005,0.8406915082760131,0.0004180070046089987,0.43468722259325043,0.32108934773133124,9.940517820544687e-08,0,5,167,0.12786572447421984,0.5225649520931891,0.4243274679634494,-0.1693676114246174,0.06417048806409945,-0.5528471240887226,0.3190729919565617,0.33853162027019024,0.11682029817275691,0.5740098066846647,-0.18890810390856588,-0.06356720213688351,5,3,0.7725863632658272,0
1.0111308813613282,0.051742340757463194,0.8271703546145956,0.011797076145520082,0.002505980855577719,1,-0.035388283359508596,0.15193288120584916,83,0.45866666666666667,0.041482215770464514,92.76265658125968,0.8347365203128229,0.00065612763200114,0.46628517694825944,0.3886138108517303,8.272887747471186e-08,5,2,167,0.12845049752843607,0.5671340876751549,0.4242527137106204,0.03938407916646515,0.11532225225383637,-0.34175493670479107,0.16684813643114826,0.45449141564345924,0.13561827237156454,0.46518750931570757,-0.23321266801533658,-0.0845307326086857,6,3,0.9999999850988385,0
1.0233216818900959,0.18031780204029246,0.7334799484683279,0.04315751977678597,0.005430091786771348,1,-0.02488437285064489,0.29418250632389126,94,0.35733333333333334,0.048012624399082694,182.0362325942662,0.7216413306062969,0.00014146965913726728,0.2512150118905352,0.5488050589328544,3.185025766911971e-07,5,0,187,0.13206111218034344,0.6116487132221526,1.2434230899803835,0.23618239324130846,0.5057029566678102,-0.2657717939142629,0.12899576849430477,0.8566190351338703,0.4686248744222967,0.356997527897353,0.29101978817033336,0.0401193089590661,4,3,0.9999999850988388,1
0.9688212087672988,0.09363266544266963,0.7034846172652357,0.02691242331813977,0.008817069955668678,1,-0.011906939130309654,0.16009176210599782,64,0.4666666666666667,0.14363571091717142,263.37588962718024,0.7880902142548031,0.00036548868443134647,0.5929293391956995,0.13661101565824185,7.839095239730879e-08,5,0,167,0.1222281387495665,0.8059929323919773,1.0943054194380588,0.4162532966555387,0.3323803192287764,-0.1925403993567659,0.0951367163428383,1.0780354254938076,0.27980267077684945,0.14027261857291076,-0.5107147384334811,0.09754422748011972,6,4,0.9999999850987316,0
1.0118076067436992,0.0342971002689212,0.8681578770812622,0.0033987131489445115,0.0020780421188105243,3,0.01593174977406598,0.11131588866387178,78,0.328,0.22478914364415029,38.87312655140579,0.8397117502736726,0.00010900433539825252,0.5273613881369326,0.3668683718115997,5.353277965396633e-08,6,2,187,0.11855417259328793,0.524973253847954,0.3758681383950682,-0.23976623345691866,0.07766306968152817,-0.5890881490715507,0.3658272029990308,0.3022479970250146,0.12853166538727034,0.6485654363098511,-0.13560233620692116,-0.04667300373199074,6,4,0.6773163874448639,0
1.0512891723028646,0.09167934286542687,0.803317994690709,0.03287820691171526,0.013392006471837107,1,0.03613168680768535,0.1672976610471947,66,0.37333333333333335,0.13653778059806798,155.49221382090832,0.6689908290620782,0.00042568937861867974,0.6613114849909879,0.41951210270579464,1.1841250631572556e-07,0,3,187,0.15028700462967182,0.734567150061622,0.706375433470043,0.1544609681465022,0.14964930570673599,-0.3304170994873397,0.15051104146717448,0.6681639450710222,0.13995802994285203,0.3823429057539849,-0.09869429935695097,-0.0895221602779409,9,4,0.9999999850988388,0
1.12648316723486,0.2326495406031854,0.7075421697715406,0.0738723787370159,0.06215336137074958,2,0.01165129658391116,0.26074774066654993,73,0.2826666666666667,0.8543923228051572,300.4961388372538,0.8582697377382452,0.002114925170057978,0.6377057295043509,0.382376416592201,2.2736625134005692e-07,0,6,167,0.15761219298486862,0.7949261407923475,0.8224726276275675,0.4266806399332212,0.4708590178153101,0.07295316322478926,0.277893023683381,1.1027464809259255,0.49772796313945,0.30739279831903177,0.11178598238480615,0.2571926083364781,5,5,0.99999998509858,0
1.0042377627639538,0.037431849172182834,0.8648143304613799,0.0028082202115343254,0.004534155103546423,2,0.02608434598445028,0.12346069755143638,69,0.3333333333333333,0.06154756575691538,45.85730261626012,0.7888742954184162,0.027182499097855747,0.497258330325699,0.3676900236454499,5.1047633527049477e-08,0,4,187,0.10730455078567502,0.48954282937689936,0.2886958269929561,-0.2021708947516886,0.09220488225500531,-0.4931982512427582,0.2613017052249611,0.2512445244549172,0.1924912584159664,0.6931897701861963,0.030412826756723747,-0.00857800550552074,5,9,0.44991118639850386,0
0.9826517863954477,0.02438480002716708,0.8952340720678935,0.0024303130266217577,0.002747009416672914,1,0.025836099629200037,0.09852788154430386,74,0.3893333333333333,0.07812974767558203,45.38712228216625,0.8948755663811236,0.00042375363616883134,0.48931762027898107,0.35544165630406865,3.994520616159663e-08,1,4,167,0.10569788050456219,0.5107612792438707,0.30951271050837587,-0.18615864723773642,0.06701141417853589,-0.5173653242566413,0.2707187475722669,0.2723884686947913,0.13458204081278632,0.6350691169117683,-0.08703262799307139,-0.018331613102343207,6,4,0.6457448790843437,0
1.0090792556979666,0.08846918905337293,0.6995019993466917,0.009378785012979982,0.0127260588048629,1,-0.019230973125476884,0.17294643536705853,64,0.47733333333333333,0.16852835638228233,107.73948402970287,0.8391042263624879,0.004030564900551655,0.541514764857538,0.26469210325550985,1.193738495132106e-07,5,0,187,0.1237352795911848,0.6309043966496253,0.5864537925697677,-0.08342930688922993,0.06980844871449354,-0.49013221411330343,0.28466672201806736,0.46852461118732813,0.09871226622683774,0.586105986510558,-0.3163340727247836,-0.27766490311212255,5,4,0.8911664888475873,0
1.061693271821931,0.15047726323471133,0.745527082791426,0.04415966635303235,0.023393825861998927,2,0.05882834976838523,0.19508659902127307,85,0.36,0.07504346812891323,294.66411287977195,0.9546030854357022,0.007032754903923059,0.7007933682475045,0.26183850681327203,9.990998639053778e-08,0,5,254,0.14068547161226852,0.8104722911330358,0.9688196194768477,0.3355345026012172,0.19303745593260682,-0.119220354553341,0.16049889268502843,0.9425258689363395,0.22395133819047594,0.28128398529075826,-0.2893132951003028,-0.04816778905245482,8,5,0.9999999850974275,0
1.0822682517996176,0.13296316447993334,0.7806062779495702,0.03278438684517679,0.039071573455232364,2,0.14620189958151197,0.17663376520181429,80,0.2986666666666667,0.5183949727994925,275.0667333956961,0.8101367847469344,0.0015941099306162137,0.807069000526526,0.5417351928362206,2.197864815685992e-08,3,1,180,0.12841827799097594,0.7834589341429897,1.214394170942789,0.0833587013097723,0.24932206778417806,-0.2677236394427024,0.4784849352490736,0.8231564876540082,0.3072808152419963,0.555018553146513,0.3182187543844662,-0.06611150318923009,5,19,0.9999999850975839,0
1.0312616915711503,0.04823932349781004,0.8426030037892976,0.0036774067685983562,0.013201290886469269,2,0.08249005065036955,0.11774044549441275,85,0.3893333333333333,0.14536034984421406,70.58074020613,0.8165587002943901,0.005089724409955863,0.6351547983129523,0.3391809808197985,5.817048733448573e-08,1,6,187,0.11577994605227349,0.5516549090000523,0.6202904188197446,-0.35902559733013684,0.1426712497075896,-0.6225380711900544,0.4067678616347083,0.35413055947444555,0.1823966383668569,0.7822108433964997,0.03235770111293287,0.058346251685720385,6,10,0.5313838627493169,0
1.0158091815996055,0.03996663991127526,0.7946278372276916,0.010555722795166783,0.0058111378320877104,3,0.1284388867657476,0.09643434519879708,84,0.20266666666666666,0.18761971950848144,203.86303470002528,0.82437020522149,6.367684700268209e-07,0.7072437635589823,0.21645650835210384,4.007861881517706e-08,2,4,167,0.11167496024668577,0.8037070772320726,1.0773112024608473,0.18549027658009223,0.09847224733236216,-0.2680703402206733,0.1838892516586471,0.7921550409005426,0.1207485213064273,0.336194179927899,-0.09462925887641656,0.027305235367218683,7,6,0.9999999850988331,0
1.0647099838984888,0.10823291685354722,0.6942740063292043,0.017085313918365166,0.005383537491731633,1,-0.04111705235366582,0.20177264678603316,79,0.384,0.12731382839260535,89.66027123539895,0.801470097016398,0.00030677390562911823,0.4941946437023138,0.3018883670113026,1.6447198955241364e-07,0,4,187,0.139723264571465,0.6157249311050577,0.5901989361596096,-0.01740897735577067,0.052387780849588395,-0.45215917399185374,0.21222670220885248,0.48260678589912254,0.07132301719696751,0.45894735036423634,-0.3261326109634412,-0.14063893887387388,6,3,0.9771109295126928,0
1.051918820145451,0.06609426249047068,0.8385375088239162,0.01018311791145153,0.004369855025037087,1,-0.008443786056706188,0.1670123882491604,99,0.344,0.18802017473847202,93.30737289291382,0.8539711009293485,0.00028556936000510955,0.4452389371957185,0.41757341970563744,5.290045508382373e-08,3,4,187,0.11592137280882864,0.5438054777175696,0.4365958159359321,-0.07516386813529227,0.08061197098780074,-0.48649439273665507,0.2549732599096548,0.3825944803652071,0.13724635827627335,0.5091802838292453,-0.08490274869039305,-0.012048750010524939,4,3,0.8936587492945716,0
1.0045121031777908,0.027803167902663944,0.869346572647538,0.00438946317306593,0.00375393212411071,2,0.01323344396923469,0.11095573538255618,121,0.3893333333333333,0.09344358761301799,75.802955095464,0.9138184964463897,0.006215068795619698,0.38202725115818204,0.26754371991047077,8.02638343830442e-08,2,4,167,0.10370685807878166,0.5439341324803837,0.3593239271031592,-0.028848633110511415,0.12044523597180895,-0.41617058520483624,0.2470345577063303,0.3955718615587938,0.19174804798176456,0.5615869581268914,-0.09484860692296232,-0.1252952131700743,3,3,0.9477859865055612,0
1.0136475263721108,0.08090589227970184,0.8282075589443114,0.027370552374463952,0.008667764747098234,2,0.027301322020634736,0.1794183362106825,86,0.3333333333333333,0.22791616573301357,227.61309020966885,0.9116652944251371,2.6133314558009708e-05,0.5718889266084546,0.5513764349000041,4.664070436796441e-08,4,0,187,0.13438166417455322,0.6583434980049085,0.5210979540091227,0.16617351005951422,0.2697314804501357,-0.2677928182938838,0.13178066312828537,0.6243790973075368,0.2690227252913974,0.39612386872929706,0.17139877340403117,0.07038933873609292,4,3,0.9999999850988388,0
1.054839611113814,0.12798006149192423,0.6868387189354603,0.04334759857655322,0.01728306380435377,4,-0.030550594573007857,0.21778883630055063,75,0.304,0.27426269623818866,312.2814202111975,0.9132234874080623,0.0004147996477778687,0.38322634806778333,0.21965492746632398,3.404473542625291e-07,1,5,149,0.10486168257389661,0.7507892827005131,1.0516041242586962,0.48916468882965214,0.6539096920862643,0.1103090233908564,0.2180759925635958,1.166315986957477,0.6856259012048338,0.24667890721497043,-0.04761132165653784,0.3178453334370064,5,3,0.9999999850988388,0
1.0119257200128,0.11076153717657618,0.7698827097605883,0.031276940196246314,0.005841303150359241,1,-0.0036729430136005522,0.18794951482901961,60,0.4533333333333333,0.031324404386798135,248.55897717632743,0.6984374309723155,0.0011111104719150773,0.5831522362003629,0.34779242386777687,9.029575542582177e-08,3,1,187,0.10078491090741992,0.7757243946821408,0.9673329117536702,0.42131524682603977,0.46781017985326906,-0.09900376796501495,0.09440279184486564,0.9921186867186617,0.35394845000667174,0.19636647551650446,-0.28505628946517914,-0.06322185570551637,5,3,0.9999999850988388,1
1.0412135497096793,0.08469301056763502,0.7877246236335306,0.0058317428170623475,0.004794483149091443,2,-0.00040562046602823134,0.169123321147457,56,0.36,0.01700383774764223,100.32351493139397,0.7022105128515379,0.016981017862691745,0.5481106804978868,0.32688857922858916,8.29602832607297e-08,2,5,187,0.11064028889486854,0.655706338461744,0.6432614317161534,0.005180183533705193,0.06271100934968654,-0.46226371280217193,0.21729515694268098,0.5365263489280182,0.07601166902244708,0.4283224141101071,-0.24263920362786656,-0.06327470693672277,6,3,0.9999999850988388,0
1.0347867110539917,0.10572472929272804,0.7103495832355468,0.02598897965112046,0.011135629037653092,2,0.029344365169496876,0.15098749317974466,65,0.4186666666666667,0.14916888657044036,275.56546998152425,0.8638986008158815,0.0008919413799448478,0.6978190928541843,0.17068906632891345,4.417059806747361e-08,5,0,167,0.10088573418947933,0.8485692349342289,1.1673484630363655,0.4118976398197936,0.3565399067474834,-0.222491517083921,0.1560503248375476,1.0803616044458617,0.28902795165875167,0.18232873482572987,-0.3464499615367072,0.09675191347484131,7,4,0.9999999850984769,0
0.9800887130715777,0.04085011450970028,0.7449668581547785,0.005806757520306128,0.0026208109141512836,2,-0.012951320388849278,0.10664675078631701,60,0.456,0.06192942628145395,120.17575658181197,0.8898612820706295,0.004011983384256255,0.5879425347403402,0.20082924504425692,5.050562058343755e-08,1,5,187,0.10886122502127082,0.7128139188149015,0.8366480554088512,-0.03021782649053162,0.0770602412193494,-0.543803642679953,0.3107162583627387,0.6473941994153971,0.08754977412939222,0.4353118581980691,-0.32772119187970383,0.0071313585037131085,6,4,0.9729154882558582,0
0.9689152940751803,0.054727952907207944,0.8341638323264426,0.009892788521516514,0.002539969424447136,2,0.012462894219837614,0.1434468326212671,97,0.42133333333333334,0.07337540343941763,69.66660650172321,0.8478261763971457,0.00020598141019502074,0.5269910896752747,0.2775168553250248,8.926229289394157e-08,6,3,167,0.1066966636315595,0.5695020643057386,0.45449237155755695,-0.12651081631265715,0.07715679979299982,-0.46782515355320886,0.2644520142553783,0.4053643412222244,0.0934755665333484,0.5973565980334028,-0.3459584007311552,-0.1600121178142464,7,4,0.7790218455963924,0
1.0329011004498687,0.06706678335611685,0.8465185013198333,0.01957462422741881,0.007218770374246205,1,0.058852172975074814,0.14714639431869037,80,0.44266666666666665,0.14891910350873175,158.48478331864206,0.7597384784297267,1.8676876470717427e-05,0.5544595715765661,0.2935419767625945,1.2616822227196725e-07,0,4,167,0.11666409692755386,0.6294286739079834,0.5799341180240943,-0.12731887671485123,0.1768690276455056,-0.4844688527845799,0.42470909963539544,0.5036157886109858,0.20641500258891834,0.5990817834942102,-0.00657049562189583,0.03678811916051626,5,4,0.8151021197087099,0
1.0188969915090307,0.051181720693847695,0.829209029995499,0.003153018870330048,0.010293971665852051,1,0.03339909132663855,0.12158355724946665,74,0.4266666666666667,0.2689772481477252,93.88485148754513,0.9822061341194962,0.0010481309723026021,0.6615156329433906,0.34372090743201356,3.832967421258708e-08,3,0,187,0.1192302534320615,0.6875988158338634,0.7092836453879844,-0.06684654371750838,0.04673274937920131,-0.4754960981819252,0.23414916782921028,0.4913371602146798,0.06569303659182761,0.5305274190897742,-0.06524861360269578,-0.028083463502859562,8,6,0.9056292956327291,0
0.9827298209843258,0.03778849894811557,0.8332114946072489,0.003908337041764443,0.0015034428714335104,1,0.000592834933621377,0.1226584525494139,97,0.43733333333333335,0.03621266555994684,90.80919454014513,0.7538032547770852,5.284405825378078e-05,0.46436086692872214,0.34159211599633843,4.280183615431433e-08,0,6,167,0.1132989434818441,0.5974948381666326,0.5137036653629515,-0.010192339762252676,0.07293670686204,-0.4274179613391165,0.1904542086012525,0.4521168473243502,0.11079778891441786,0.4351632052372521,-0.12472610071411415,0.011705294967406507,5,3,0.9849075906080145,0
1.039859549457559,0.0684619840685898,0.7702438551499624,0.00922211225031086,0.02675809215927949,1,0.13286938608641283,0.11696678234301491,80,0.3253333333333333,0.44802040202134313,281.7847360584858,0.8667714565815907,3.2745660915178563e-07,0.8248688825687576,0.5053920053550216,6.984255614591252e-09,0,5,187,0.09417220461576803,0.8222803988641009,1.414596536808324,0.12658156561126122,0.16667819151425195,-0.3329558980512161,0.3763223715132238,0.7865552634251316,0.24312293955242964,0.5009782856380305,0.25063537216077125,-0.08174325677186163,6,10,0.9999999850988333,0
0.9916473020905637,0.04631936158983942,0.823764748151241,0.006645508722132799,0.0052698113273399,1,0.037452593076006416,0.12025237664074842,74,0.4106666666666667,0.13949788099121774,92.17256549005297,0.7939558463964291,0.0008135428186530693,0.6284613760578428,0.33051503955780615,5.249593228868392e-08,0,3,167,0.1155781309344196,0.6537947397585495,0.6264357921681928,-0.096695590895455,0.05890818622915099,-0.4661350852244963,0.2478811398689047,0.473849172000318,0.0731405202256754,0.5400856398213413,-0.1639561728296958,-0.002199835300439159,6,5,0.8468541680421745,0
0.9848264163477513,0.04680306299697946,0.8088513937951488,0.00833866272408063,0.00565140540093685,3,0.02878826464668589,0.12121767677262493,77,0.2986666666666667,0.15154998391417157,145.03990861145886,0.8802161588756788,0.0014528408808054012,0.604432920394292,0.3760699222241429,5.571236386213225e-08,5,0,167,0.14141822988304087,0.7281243588443705,0.7067013806550491,0.16137560085709143,0.17532072907689775,-0.37014456627184344,0.22339670566709494,0.7092313711588075,0.15858829270734862,0.35337392890390534,-0.13128801659550365,0.05284204781497483,6,4,0.9999999850988327,0
1.0373733707239978,0.058461823046064156,0.8532723904619355,0.006772291914159082,0.005348213916012628,2,0.02589488163370969,0.1432560024962375,74,0.33866666666666667,0.1503166559861739,55.8537292167703,0.8833904194052338,0.003391265343836864,0.5488743566641221,0.3507876034768639,9.822117454699126e-08,6,3,167,0.11646749423289715,0.5304852228643893,0.38129351441738774,-0.2515978374180943,0.08066464789403857,-0.5854324079897921,0.3614752179964023,0.29342134640620693,0.13634768187073207,0.6898554044299251,-0.11287535741420437,-0.07842029244341729,9,5,0.6323998551681012,0
0.9907275448160884,0.032289065276016916,0.8954976701589176,0.006098083365746632,0.0032191250707789454,7,0.021029348661623603,0.11593532179933097,94,0.256,0.10042656157450972,84.58367068576227,0.8829519056083794,0.0027008499066415517,0.4703270720845544,0.3453326984911017,4.9192333115930135e-08,2,1,167,0.10491730134366861,0.4989324677370571,0.27729941053375506,-0.16873263351837028,0.08834297079724152,-0.5009002272958936,0.2685177537621575,0.27160851126975577,0.1674508571611915,0.6685944732045905,-0.07566626037683118,-0.0609605401558341,3,6,0.5906298137601371,0
1.0394597978735598,0.024427861937993067,0.8646377252484788,0.0021967005978622083,0.0035049153090107917,2,0.027175949354582216,0.09373394248267583,76,0.408,0.14393701568871917,77.27250696456673,0.9261825949408806,0.0009832726624846267,0.6034687566766745,0.49155546432756214,2.1390219846887518e-08,4,1,187,0.10307778429073466,0.6183897652198563,0.4638409443143082,-0.05560122271814317,0.09397053830939064,-0.47653051771817917,0.25944980634708076,0.4354076339941923,0.1525298057344017,0.5422615757878939,0.03799263144995221,-0.048142655671644295,4,4,0.9232890460506945,0
1.031924013530395,0.10149523029932044,0.7705105767269552,0.036852112778897154,0.00995405664856131,1,0.055391975200593996,0.1546048481219821,68,0.44,0.1130333873336336,258.8177746075925,0.6769199257773433,6.383024730842487e-06,0.6990472870148314,0.3116551240333906,7.538325727338044e-08,3,6,168,0.1503687904903772,0.8312377277812709,1.0296598014602323,0.4001372928473483,0.4309381920949518,-0.21186328726275525,0.11381947004273493,1.012275188753224,0.3012305800865422,0.2387355698591459,-0.14392172872002104,-0.07822474110762531,6,4,0.9999999850985736,0
1.0412454809608667,0.05545211504523957,0.8243302435515157,0.007274762572260878,0.0035961678281166663,1,-0.009380516882801665,0.14645299358453914,80,0.39466666666666667,0.03974951210455477,79.40923295512944,0.8136730315881334,0.003789617094958639,0.5203613387629813,0.2888535087302957,1.0945626096081716e-07,0,4,187,0.11221282313909242,0.6329281594328168,0.5101728089159594,0.052654314064565215,0.1108521420295344,-0.3075237308844881,0.2262742386934768,0.5457165651916649,0.13414843741831553,0.4522256501403664,-0.2552760945094519,-0.033380712234171196,6,4,0.9999999850988309,0
1.0005515321621976,0.08618783148787927,0.7969383216993533,0.02793662139369286,0.01104837238211347,1,0.018874600061210788,0.1528400379808217,74,0.392,0.23930247183883085,147.82338474419007,0.858334806717518,2.72272103440491e-05,0.6350437442283716,0.2936064059250245,1.271210299849675e-07,3,0,169,0.15451165054853577,0.7118972885908491,0.7710050578984844,-0.05382346093771805,0.08344420269568285,-0.5698778039560677,0.4136879970904711,0.6042724558524373,0.08348592091558696,0.4757634144467885,-0.22860000199141206,-0.02204069816748418,6,4,0.9532846837634645,0
1.0663629450985745,0.06710766932069401,0.7762078148665236,0.03123607701965895,0.006669234521238532,1,0.06743168158215303,0.12537868030381552,86,0.34933333333333333,0.0613363831289353,282.7741807871429,0.874456313116553,0.006851768845917328,0.731605319590222,0.24585935837703488,6.282715732166955e-08,0,2,187,0.1343330422135336,0.8220573394815189,1.0806561839146822,0.3091341855770836,0.16139795731564538,-0.13337680051880219,0.2307789207326108,0.9780515367510181,0.23704955583507933,0.2990159261837451,-0.2508383022601614,-0.05214363654194709,8,5,0.9999999850988388,0
